Cluster_hmmer	New_prot_name	Names	Names2	Names3	start	end	strand	Mean_cov_depth_candidat	Median_cov_depth_candidat	Mean_GC_candidat	pvalue_cov_mean	pvalue_cov_median	Median_cov_depth_BUSCO	Mean_cov_depth_BUSCO	Mean_GC_BUSCO	FDR_cov_global	FDR_pvalue_cov_mean	FDR_pvalue_cov_median	Scaffold_name	Scaffold_score	Cluster_blast	Event	Nsp_MRCA	Nloc	Nsp	Pseudogenized	evalue	bits	Mean_dNdS	Pvalue_dNdS	SE_dNdS	Cynip_count	Filamentous_count	Best_hit_ORF_perc	Number_unique_Names2	Nb_duplicated	Ratio_duplicated_unique	Length	query	target	pident	alnlen	mismatch	gapopen	tstart	tend	qstart	qend	qlen	tlen	tcov	qcov	index	start-end	Overlapp_group	Tot_length	count_duplicate_overlapp	New_overlapping_group	len	Species_name	Species_scaffold_name	ORF_query	ORF_target	ORF_start	ORF_end	ORF_strand	Overlapp_ORF_EVEs	ORF_perc	ORF_overlapp_group	Best_hit_length	Virus_count	Scaffold_and_Species_name	euk_count	Metaeuk_vote	repeat_count	euk_count_plus_repeat	Names_bis	Tips4dNdS.array	Boot	Nsp_losses	Synteny_PASS2	Scaffold_length
Cluster1632		A0A076FE14_PmNV	PmNV	A0A076FE14_PmNV												True			A0A076FE14_PmNV		Cluster1632						2.529e-16	78.0				0.0	0.0		2.0	0.0	0.0	312.0	A0A076FE14_PmNV	A0A7D5UN59_DhNV	26.8	201.0	130.0	0.0	26.0	204.0	20.0	220.0	312.0	342.0	0.523	0.644								A0A076FE14_PmNV											2.0	A0A076FE14_PmNV:A0A076FE14_PmNV	0.0	no	0.0	0.0	A0A076FE14_PmNV					
Cluster1632		A0A7D5UN59_DhNV	DhNV	A0A7D5UN59_DhNV												True			A0A7D5UN59_DhNV		Cluster1632						2.529e-16	78.0				0.0	0.0		2.0	0.0	0.0	342.0	A0A7D5UN59_DhNV	A0A076FE14_PmNV	26.8	201.0	130.0	0.0	20.0	220.0	26.0	204.0	342.0	0.644	0.523	312.0								A0A7D5UN59_DhNV											2.0	A0A7D5UN59_DhNV:A0A7D5UN59_DhNV	0.0	no	0.0	0.0	A0A7D5UN59_DhNV					
Cluster1633		YP_009220596_WSSV	WSSV	YP_009220596_WSSV												True			YP_009220596_WSSV		Cluster1633											0.0	0.0		1.0	0.0	0.0																							YP_009220596_WSSV											1.0	YP_009220596_WSSV:YP_009220596_WSSV	0.0	no	0.0	0.0	YP_009220596_WSSV					
Cluster1634		B7SV91_OrNV	OrNV	B7SV91_OrNV												True			B7SV91_OrNV		Cluster1634											0.0	0.0		1.0	0.0	0.0																							B7SV91_OrNV											1.0	B7SV91_OrNV:B7SV91_OrNV	0.0	no	0.0	0.0	B7SV91_OrNV					
Cluster1635		P41455_AcMNPV	AcMNPV	P41455_AcMNPV												True			P41455_AcMNPV		Cluster1635						2.7590000000000005e-209	640.0				0.0	0.0		1.0	1.0	1.0	319.0	P41455_AcMNPV	S5G8I2_AcMNPV	95.4	318.0	15.0	0.0	1.0	318.0	1.0	318.0	319.0	319.0	0.997	0.997								P41455_AcMNPV											1.0	P41455_AcMNPV:P41455_AcMNPV	0.0	no	0.0	0.0	P41455_AcMNPV					
Cluster1635		S5G8I2_AcMNPV	AcMNPV	S5G8I2_AcMNPV												True			S5G8I2_AcMNPV		Cluster1635						2.7590000000000005e-209	640.0				0.0	0.0		1.0	1.0	1.0	319.0	S5G8I2_AcMNPV	P41455_AcMNPV	95.4	318.0	15.0	0.0	1.0	318.0	1.0	318.0	319.0	0.997	0.997	319.0								S5G8I2_AcMNPV											1.0	S5G8I2_AcMNPV:S5G8I2_AcMNPV	0.0	no	0.0	0.0	S5G8I2_AcMNPV					
Cluster1636		CcFV1_orf005	CcFV1	CcFV1_orf005	6476	6766	+									True			CcFV1		Cluster1636											0.0	1.0		1.0	0.0	0.0																							CcFV1											1.0	CcFV1_orf005:CcFV1_orf005	0.0	no	0.0	0.0	CcFV1_orf005					101121.0
Cluster1638		B7SV31_OrNV	OrNV	B7SV31_OrNV												True			B7SV31_OrNV		Cluster1638											0.0	0.0		1.0	0.0	0.0																							B7SV31_OrNV											1.0	B7SV31_OrNV:B7SV31_OrNV	0.0	no	0.0	0.0	B7SV31_OrNV					
Cluster1639		Q919L2_CuniNPV	CuniNPV	Q919L2_CuniNPV												True			Q919L2_CuniNPV		Cluster1639											0.0	0.0		1.0	0.0	0.0																							Q919L2_CuniNPV											1.0	Q919L2_CuniNPV:Q919L2_CuniNPV	0.0	no	0.0	0.0	Q919L2_CuniNPV					
Cluster164		AKY03269_AmFV	AmFV	AKY03269_AmFV												True			AKY03269_AmFV		Cluster164						1.623e-15	70.0				0.0	0.0		1.0	0.0	0.0	1023.0	AKY03269_AmFV	NW_023276477.1:15112-15489(+):Chelonus_insularis	30.3	146.0	87.0	0.0	1.0	126.0	781.0	926.0	1023.0	1.0	0.143	126.0								AKY03269_AmFV											1.0	AKY03269_AmFV:AKY03269_AmFV	0.0	no	0.0	0.0	AKY03269_AmFV					
Cluster1642		A0A097P1Q9_CpV	CpV	A0A097P1Q9_CpV												True			A0A097P1Q9_CpV		Cluster1642						5.747e-174	534.0				0.0	0.0		3.0	2.0	0.6666666666666666	252.0	A0A097P1Q9_CpV	Q91F33_CpV	100.0	251.0	0.0	0.0	1.0	251.0	1.0	251.0	252.0	252.0	0.996	0.996								A0A097P1Q9_CpV											3.0	A0A097P1Q9_CpV:A0A097P1Q9_CpV	0.0	no	0.0	0.0	A0A097P1Q9_CpV					
Cluster1642		A0A097PV34_AcMNPV	AcMNPV	A0A097PV34_AcMNPV												True			A0A097PV34_AcMNPV		Cluster1642						1.533e-214	654.0				0.0	0.0		3.0	2.0	0.6666666666666666	303.0	A0A097PV34_AcMNPV	P23058_AcMNPV	100.0	302.0	0.0	0.0	1.0	302.0	1.0	302.0	303.0	0.997	0.997	303.0								A0A097PV34_AcMNPV											3.0	A0A097PV34_AcMNPV:A0A097PV34_AcMNPV	0.0	no	0.0	0.0	A0A097PV34_AcMNPV					
Cluster1642		P23058_AcMNPV	AcMNPV	P23058_AcMNPV												True			P23058_AcMNPV		Cluster1642						1.533e-214	654.0				0.0	0.0		3.0	2.0	0.6666666666666666	303.0	P23058_AcMNPV	A0A097PV34_AcMNPV	100.0	302.0	0.0	0.0	1.0	302.0	1.0	302.0	303.0	0.997	0.997	303.0								P23058_AcMNPV											3.0	P23058_AcMNPV:P23058_AcMNPV	0.0	no	0.0	0.0	P23058_AcMNPV					
Cluster1642		Q91F33_CpV	CpV	Q91F33_CpV												True			Q91F33_CpV		Cluster1642						5.747e-174	534.0				0.0	0.0		3.0	2.0	0.6666666666666666	252.0	Q91F33_CpV	A0A097P1Q9_CpV	100.0	251.0	0.0	0.0	1.0	251.0	1.0	251.0	252.0	252.0	0.996	0.996								Q91F33_CpV											3.0	Q91F33_CpV:Q91F33_CpV	0.0	no	0.0	0.0	Q91F33_CpV					
Cluster1642		Q9YMQ9_LdMNPV	LdMNPV	Q9YMQ9_LdMNPV												True			Q9YMQ9_LdMNPV		Cluster1642						2.049e-80	267.0				0.0	0.0		3.0	2.0	0.6666666666666666	270.0	Q9YMQ9_LdMNPV	P23058_AcMNPV	56.4	245.0	105.0	0.0	10.0	250.0	11.0	255.0	270.0	0.795	0.907	303.0								Q9YMQ9_LdMNPV											3.0	Q9YMQ9_LdMNPV:Q9YMQ9_LdMNPV	0.0	no	0.0	0.0	Q9YMQ9_LdMNPV					
Cluster1643		Q9YMS5_LdMNPV	LdMNPV	Q9YMS5_LdMNPV												True			Q9YMS5_LdMNPV		Cluster1643											0.0	0.0		1.0	0.0	0.0																							Q9YMS5_LdMNPV											1.0	Q9YMS5_LdMNPV:Q9YMS5_LdMNPV	0.0	no	0.0	0.0	Q9YMS5_LdMNPV					
Cluster1644	LbFVorf4	AQQ79924_LbFV	LbFV	AQQ79924_LbFV	2515	3531	-									True			NC_033778.1		Cluster1644											0.0	1.0		1.0	0.0	0.0																							LbFV											1.0	AQQ79924_LbFV:AQQ79924_LbFV	0.0	no	0.0	0.0	AQQ79924_LbFV					164366.0
Cluster1644_redefined		scaffold_215151:895-996(+):Platygaster_orseoliae	PoEFV	scaffold_215151:895-996(+):Platygaster_orseoliae	895	996										True			scaffold_215151		Cluster1644_redefined					no	4.041e-16	66.0				0.0	0.0		1.0	1.0	1.0	34.0	scaffold_215151:895-996(+):Platygaster_orseoliae	scaffold_773590:1-102(+):Platygaster_orseoliae	95.2	32.0	1.0	0.0	1.0	32.0	3.0	34.0	34.0	0.941	0.941	34.0	4500.0	895-996	475.0	101.0	1.0	G474	101.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_215151										1.0	Platygaster_orseoliae:scaffold_215151	0.0	no	0.0	0.0	scaffold_215151_895-996_+__Platygaster_orseoliae					
Cluster1644_redefined		scaffold_541416:21-131(-):Platygaster_orseoliae	PoEFV	scaffold_541416:21-131(-):Platygaster_orseoliae	21	131										True			scaffold_541416		Cluster1644_redefined					no	4.341e-19	75.0				0.0	0.0		1.0	1.0	1.0	37.0	scaffold_541416:21-131(-):Platygaster_orseoliae	scaffold_7638:7589-8173(-):Platygaster_orseoliae	93.7	37.0	2.0	0.0	159.0	195.0	1.0	37.0	37.0	195.0	0.19	1.0	4499.0	21-131	476.0	110.0	1.0	G475	110.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_541416									196.0	1.0	Platygaster_orseoliae:scaffold_541416	0.0	no	0.0	0.0	scaffold_541416_21-131_-__Platygaster_orseoliae					
Cluster1644_redefined		scaffold_773590:1-102(+):Platygaster_orseoliae	PoEFV	scaffold_773590:1-102(+):Platygaster_orseoliae	1	102										True			scaffold_773590		Cluster1644_redefined					no	8.866e-18	71.0				0.0	0.0		1.0	1.0	1.0	34.0	scaffold_773590:1-102(+):Platygaster_orseoliae	scaffold_361334:1-237(-):Platygaster_orseoliae	96.2	34.0	1.0	0.0	45.0	78.0	1.0	34.0	34.0	79.0	0.43	1.0	4498.0	1-102	477.0	101.0	1.0	G476	101.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_773590										1.0	Platygaster_orseoliae:scaffold_773590	0.0	no	0.0	0.0	scaffold_773590_1-102_+__Platygaster_orseoliae					
Cluster1645		Q919Q8_CuniNPV	CuniNPV	Q919Q8_CuniNPV												True			Q919Q8_CuniNPV		Cluster1645											0.0	0.0		1.0	0.0	0.0																							Q919Q8_CuniNPV											1.0	Q919Q8_CuniNPV:Q919Q8_CuniNPV	0.0	no	0.0	0.0	Q919Q8_CuniNPV					
Cluster1646		YP_009220637_WSSV	WSSV	YP_009220637_WSSV												True			YP_009220637_WSSV		Cluster1646											0.0	0.0		1.0	0.0	0.0																							YP_009220637_WSSV											1.0	YP_009220637_WSSV:YP_009220637_WSSV	0.0	no	0.0	0.0	YP_009220637_WSSV					
Cluster1647		CcFV1_orf070	CcFV1	CcFV1_orf070	71517	71732	+									True			CcFV1		Cluster1647						0.0008839	34.0				0.0	1.0		1.0	0.0	0.0	72.0	CcFV1_orf070	CcFV1_orf004	32.5	59.0	36.0	0.0	27.0	85.0	6.0	59.0	72.0	122.0	0.484	0.75								CcFV1											1.0	CcFV1_orf070:CcFV1_orf070	0.0	no	0.0	0.0	CcFV1_orf070					101121.0
Cluster1648		LhFV_contig_22588_orf003	LhFV	LhFV_contig_22588_orf003	710	1453	-									True			contig_22588		Cluster1648						4.4110000000000005e-160	494.0				0.0	1.0		2.0	0.0	0.0	248.0	LhFV_contig_22588_orf003	MT496837.1_196_939_-_DFV	94.8	247.0	13.0	0.0	1.0	247.0	1.0	247.0	248.0	0.996	0.996	248.0								LhFV											2.0	LhFV_contig_22588_orf003:LhFV_contig_22588_orf003	0.0	no	0.0	0.0	LhFV_contig_22588_orf003					7997.0
Cluster1648		MT496837.1_196_939_-_DFV	DFV	MT496837.1_196_939_-_DFV												True			MT496837.1_196_939_-_DFV		Cluster1648						4.4110000000000005e-160	494.0				0.0	1.0		2.0	0.0	0.0	248.0	MT496837.1_196_939_-_DFV	LhFV_contig_22588_orf003	94.8	247.0	13.0	0.0	1.0	247.0	1.0	247.0	248.0	248.0	0.996	0.996								MT496837.1_196_939_-_DFV											2.0	MT496837.1_196_939_-_DFV:MT496837.1_196_939_-_DFV	0.0	no	0.0	0.0	MT496837.1_196_939_-_DFV					
Cluster1650-Cluster322		A0A097P1R0_CpV	CpV	A0A097P1R0_CpV												True			A0A097P1R0_CpV		Cluster322						0.0	1262.0				0.0	2.0		7.0	1.0	0.1428571428571428	595.0	A0A097P1R0_CpV	O91465_CpV	100.0	594.0	0.0	0.0	1.0	594.0	1.0	594.0	595.0	0.998	0.998	595.0								A0A097P1R0_CpV											7.0	A0A097P1R0_CpV:A0A097P1R0_CpV	0.0	no	0.0	0.0	A0A097P1R0_CpV					
Cluster1650-Cluster322		B0YLI1_GpSGHV	GpSGHV	B0YLI1_GpSGHV												True			B0YLI1_GpSGHV		Cluster322						1.569e-09	58.0				0.0	2.0		7.0	1.0	0.1428571428571428	459.0	B0YLI1_GpSGHV	P41684_AcMNPV	18.9	299.0	215.0	0.0	250.0	548.0	88.0	353.0	459.0	552.0	0.542	0.58								B0YLI1_GpSGHV											7.0	B0YLI1_GpSGHV:B0YLI1_GpSGHV	0.0	no	0.0	0.0	B0YLI1_GpSGHV					
Cluster1650-Cluster322		EfFV_orf143	EfFV	EfFV_orf143	149104	150726	-									True			EfFV		Cluster322						4.226e-32	131.0				0.0	2.0		7.0	1.0	0.1428571428571428	541.0	EfFV_orf143	P41684_AcMNPV	23.3	446.0	334.0	0.0	106.0	541.0	73.0	518.0	541.0	552.0	0.79	0.824								EfFV											7.0	EfFV_orf143:EfFV_orf143	0.0	no	0.0	0.0	EfFV_orf143					164366.0
Cluster1650-Cluster322		LhFV_contig_22485_orf004	LhFV	LhFV_contig_22485_orf004	2089	3480	+									True			contig_22485		Cluster1650						4.0510000000000004e-306	927.0				0.0	2.0		7.0	1.0	0.1428571428571428	464.0	LhFV_contig_22485_orf004	MT496836.1_1105_2493_-_DFV	95.2	463.0	22.0	0.0	1.0	462.0	1.0	463.0	464.0	0.998	0.998	463.0								LhFV											7.0	LhFV_contig_22485_orf004:LhFV_contig_22485_orf004	0.0	no	0.0	0.0	LhFV_contig_22485_orf004					10753.0
Cluster1650-Cluster322		MT496836.1_1105_2493_-_DFV	DFV	MT496836.1_1105_2493_-_DFV												True			MT496836.1_1105_2493_-_DFV		Cluster1650						4.0510000000000004e-306	927.0				0.0	2.0		7.0	1.0	0.1428571428571428	463.0	MT496836.1_1105_2493_-_DFV	LhFV_contig_22485_orf004	95.2	463.0	22.0	0.0	1.0	463.0	1.0	462.0	463.0	464.0	0.998	0.998								MT496836.1_1105_2493_-_DFV											7.0	MT496836.1_1105_2493_-_DFV:MT496836.1_1105_2493_-_DFV	0.0	no	0.0	0.0	MT496836.1_1105_2493_-_DFV					
Cluster1650-Cluster322		O91465_CpV	CpV	O91465_CpV												True			O91465_CpV		Cluster322						0.0	1262.0				0.0	2.0		7.0	1.0	0.1428571428571428	595.0	O91465_CpV	A0A097P1R0_CpV	100.0	594.0	0.0	0.0	1.0	594.0	1.0	594.0	595.0	595.0	0.998	0.998								O91465_CpV											7.0	O91465_CpV:O91465_CpV	0.0	no	0.0	0.0	O91465_CpV					
Cluster1650-Cluster322		P41684_AcMNPV	AcMNPV	P41684_AcMNPV												True			P41684_AcMNPV		Cluster322						4.678e-254	782.0				0.0	2.0		7.0	1.0	0.1428571428571428	552.0	P41684_AcMNPV	Q9YMQ7_LdMNPV	72.8	532.0	144.0	0.0	20.0	551.0	19.0	547.0	552.0	559.0	0.952	0.958								P41684_AcMNPV											7.0	P41684_AcMNPV:P41684_AcMNPV	0.0	no	0.0	0.0	P41684_AcMNPV					
Cluster1650-Cluster322		Q9YMQ7_LdMNPV	LdMNPV	Q9YMQ7_LdMNPV												True			Q9YMQ7_LdMNPV		Cluster322						4.678e-254	782.0				0.0	2.0		7.0	1.0	0.1428571428571428	559.0	Q9YMQ7_LdMNPV	P41684_AcMNPV	72.8	532.0	144.0	0.0	19.0	547.0	20.0	551.0	559.0	0.958	0.952	552.0								Q9YMQ7_LdMNPV											7.0	Q9YMQ7_LdMNPV:Q9YMQ7_LdMNPV	0.0	no	0.0	0.0	Q9YMQ7_LdMNPV					
Cluster1651		AKY03186_AmFV	AmFV	AKY03186_AmFV												True			AKY03186_AmFV		Cluster1651											0.0	0.0		1.0	0.0	0.0																							AKY03186_AmFV											1.0	AKY03186_AmFV:AKY03186_AmFV	0.0	no	0.0	0.0	AKY03186_AmFV					
Cluster1652		A0A0B4VG21_ToNV	ToNV	A0A0B4VG21_ToNV												True			A0A0B4VG21_ToNV		Cluster1652											0.0	0.0		1.0	0.0	0.0																							A0A0B4VG21_ToNV											1.0	A0A0B4VG21_ToNV:A0A0B4VG21_ToNV	0.0	no	0.0	0.0	A0A0B4VG21_ToNV					
Cluster1653		A0A097PV28_AcMNPV	AcMNPV	A0A097PV28_AcMNPV												True			A0A097PV28_AcMNPV		Cluster1653						6.997e-75	240.0				0.0	0.0		1.0	1.0	1.0	114.0	A0A097PV28_AcMNPV	P11039_AcMNPV	99.6	113.0	0.0	0.0	1.0	113.0	1.0	113.0	114.0	0.991	0.991	114.0								A0A097PV28_AcMNPV											1.0	A0A097PV28_AcMNPV:A0A097PV28_AcMNPV	0.0	no	0.0	0.0	A0A097PV28_AcMNPV					
Cluster1653		P11039_AcMNPV	AcMNPV	P11039_AcMNPV												True			P11039_AcMNPV		Cluster1653						6.997e-75	240.0				0.0	0.0		1.0	1.0	1.0	114.0	P11039_AcMNPV	A0A097PV28_AcMNPV	99.6	113.0	0.0	0.0	1.0	113.0	1.0	113.0	114.0	0.991	0.991	114.0								P11039_AcMNPV											1.0	P11039_AcMNPV:P11039_AcMNPV	0.0	no	0.0	0.0	P11039_AcMNPV					
Cluster1654		B2YFZ5_MdSGHV	MdSGHV	B2YFZ5_MdSGHV												True			B2YFZ5_MdSGHV		Cluster1654											0.0	0.0		1.0	0.0	0.0																							B2YFZ5_MdSGHV											1.0	B2YFZ5_MdSGHV:B2YFZ5_MdSGHV	0.0	no	0.0	0.0	B2YFZ5_MdSGHV					
Cluster1654_redefined		scaffold128923:2440-2568(-):Trybliographa	TryEFV	scaffold128923:2440-2568(-):Trybliographa	2440	2568		40.69390498954287	40.0	35.40450683413373	0.2462686567164179	0.7862957937584804	34.85995457986374	40.32785204983776	28.59421177174164	False	False	False	scaffold128923	A	Cluster1654_redefined					no	4.46e-08	45.0				1.0	0.0	0.1917098445595854	1.0	0.0	0.0	43.0	scaffold128923:2440-2568(-):Trybliographa	scaffold_11222:684-839(+):Platygaster_orseoliae	51.6	43.0	20.0	0.0	10.0	52.0	1.0	43.0	43.0	0.827	1.0	52.0	4501.0	2440-2568	478.0	128.0	1.0	G477	128.0	Trybliographa	Trybliographa:scaffold128923	scaffold128923:2440-2568(-):Trybliographa	"Trybliographa:scaffold128923_ORF.30;2391-2946(-)"	2391.0	2946.0	-	yes-inside	4.3359375	1036.0	965.0	0.0	Trybliographa:scaffold128923	0.0	no	3.0	3.0	scaffold128923_2440-2568_-__Trybliographa					
Cluster1655		YP_009220482_WSSV	WSSV	YP_009220482_WSSV												True			YP_009220482_WSSV		Cluster1655											0.0	0.0		1.0	0.0	0.0																							YP_009220482_WSSV											1.0	YP_009220482_WSSV:YP_009220482_WSSV	0.0	no	0.0	0.0	YP_009220482_WSSV					
Cluster1656		CcFV2_orf028	CcFV2	CcFV2_orf028	43797	44543	-									True			CcFV2		Cluster1656											0.0	1.0		1.0	0.0	0.0																							CcFV2											1.0	CcFV2_orf028:CcFV2_orf028	0.0	no	0.0	0.0	CcFV2_orf028					137848.0
Cluster1657		YP_009220613_WSSV	WSSV	YP_009220613_WSSV												True			YP_009220613_WSSV		Cluster1657											0.0	0.0		1.0	0.0	0.0																							YP_009220613_WSSV											1.0	YP_009220613_WSSV:YP_009220613_WSSV	0.0	no	0.0	0.0	YP_009220613_WSSV					
Cluster1658		CcFV2_orf023	CcFV2	CcFV2_orf023	34014	35270	-									True			CcFV2		Cluster1658						4.466e-06	40.0				0.0	1.0		1.0	0.0	0.0	419.0	CcFV2_orf023	NW_023276517.1:605137-605340(+):Chelonus_insularis	33.3	69.0	45.0	0.0	1.0	68.0	6.0	74.0	419.0	1.0	0.165	68.0								CcFV2											1.0	CcFV2_orf023:CcFV2_orf023	0.0	no	0.0	0.0	CcFV2_orf023					137848.0
Cluster1659		CcFV2_orf066	CcFV2	CcFV2_orf066	82344	83036	-									True			CcFV2		Cluster1659											0.0	1.0		1.0	0.0	0.0																							CcFV2											1.0	CcFV2_orf066:CcFV2_orf066	0.0	no	0.0	0.0	CcFV2_orf066					137848.0
Cluster166		AKY03122_AmFV	AmFV	AKY03122_AmFV												True			AKY03122_AmFV		Cluster166											0.0	0.0		1.0	0.0	0.0																							AKY03122_AmFV											1.0	AKY03122_AmFV:AKY03122_AmFV	0.0	no	0.0	0.0	AKY03122_AmFV					
Cluster1660		PcFV_scaffold_1710_orf026	PcFV	PcFV_scaffold_1710_orf026	31581	31796	-									True			scaffold_1710		Cluster1660											0.0	1.0		1.0	0.0	0.0																							PcFV											1.0	PcFV_scaffold_1710_orf026:PcFV_scaffold_1710_orf026	0.0	no	0.0	0.0	PcFV_scaffold_1710_orf026					43838.0
Cluster1661		PoFV_scaffold_15158_orf011	PoFV	PoFV_scaffold_15158_orf011	10862	11251	+									True			scaffold_15158		Cluster1661						6.737e-77	247.0				0.0	1.0		2.0	1.0	0.5	130.0	PoFV_scaffold_15158_orf011	scaffold_15158:10862-11248(+):Platygaster_orseoliae	90.8	129.0	12.0	0.0	1.0	129.0	1.0	129.0	130.0	1.0	0.992	129.0								PoFV											2.0	PoFV_scaffold_15158_orf011:PoFV_scaffold_15158_orf011	0.0	no	0.0	0.0	PoFV_scaffold_15158_orf011					13487.0
Cluster1661		scaffold_150917:96-416(-):Platygaster_orseoliae	PoEFV	scaffold_150917:96-416(-):Platygaster_orseoliae	96	416										True			scaffold_150917		Cluster1661					no	5.953e-48	164.0				0.0	1.0		2.0	1.0	0.5	107.0	scaffold_150917:96-416(-):Platygaster_orseoliae	scaffold_15158:10862-11248(+):Platygaster_orseoliae	74.3	107.0	26.0	0.0	1.0	102.0	1.0	107.0	107.0	0.791	1.0	129.0	3175.0	96-416	479.0	320.0	1.0	G478	320.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_150917									130.0	2.0	Platygaster_orseoliae:scaffold_150917	0.0	no	0.0	0.0	scaffold_150917_96-416_-__Platygaster_orseoliae					
Cluster1661		scaffold_15158:10862-11248(+):Platygaster_orseoliae	PoEFV	scaffold_15158:10862-11248(+):Platygaster_orseoliae	10862	11248										True			scaffold_15158		Cluster1661					no	6.737e-77	247.0				0.0	1.0		2.0	1.0	0.5	129.0	scaffold_15158:10862-11248(+):Platygaster_orseoliae	PoFV_scaffold_15158_orf011	90.8	129.0	12.0	0.0	1.0	129.0	1.0	129.0	129.0	130.0	0.992	1.0	3173.0	10862-11248	480.0	386.0	1.0	G479	386.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_15158									130.0	2.0	Platygaster_orseoliae:scaffold_15158	0.0	no	0.0	0.0	scaffold_15158_10862-11248_+__Platygaster_orseoliae					
Cluster1665		AKY03245_AmFV	AmFV	AKY03245_AmFV												True			AKY03245_AmFV		Cluster1665											0.0	0.0		1.0	0.0	0.0																							AKY03245_AmFV											1.0	AKY03245_AmFV:AKY03245_AmFV	0.0	no	0.0	0.0	AKY03245_AmFV					
Cluster1666		A0A0B4VFL0_ToNV	ToNV	A0A0B4VFL0_ToNV												True			A0A0B4VFL0_ToNV		Cluster1666						5.316e-16	76.0				0.0	0.0		1.0	1.0	1.0	266.0	A0A0B4VFL0_ToNV	A0A0B4VGE8_ToNV	27.2	191.0	119.0	0.0	6.0	196.0	37.0	201.0	266.0	252.0	0.758	0.62								A0A0B4VFL0_ToNV											1.0	A0A0B4VFL0_ToNV:A0A0B4VFL0_ToNV	0.0	no	0.0	0.0	A0A0B4VFL0_ToNV					
Cluster1666		A0A0B4VG08_ToNV	ToNV	A0A0B4VG08_ToNV												True			A0A0B4VG08_ToNV		Cluster1666						6.203e-20	88.0				0.0	0.0		1.0	1.0	1.0	354.0	A0A0B4VG08_ToNV	A0A0B4VGE8_ToNV	28.3	207.0	137.0	0.0	1.0	192.0	1.0	207.0	354.0	0.762	0.585	252.0								A0A0B4VG08_ToNV											1.0	A0A0B4VG08_ToNV:A0A0B4VG08_ToNV	0.0	no	0.0	0.0	A0A0B4VG08_ToNV					
Cluster1666		A0A0B4VGE8_ToNV	ToNV	A0A0B4VGE8_ToNV												True			A0A0B4VGE8_ToNV		Cluster1666						6.203e-20	88.0				0.0	0.0		1.0	1.0	1.0	252.0	A0A0B4VGE8_ToNV	A0A0B4VG08_ToNV	28.3	207.0	137.0	0.0	1.0	207.0	1.0	192.0	252.0	354.0	0.585	0.762								A0A0B4VGE8_ToNV											1.0	A0A0B4VGE8_ToNV:A0A0B4VGE8_ToNV	0.0	no	0.0	0.0	A0A0B4VGE8_ToNV					
Cluster1667		AAN04415_HzNV-1	HzNV-1	AAN04415_HzNV-1												True			AAN04415_HzNV-1		Cluster1667						3.51e-05	44.0				0.0	0.0		1.0	0.0	0.0	600.0	AAN04415_HzNV-1	A0A7D5YSJ4_DhNV	19.7	199.0	158.0	0.0	8.0	206.0	10.0	207.0	600.0	0.443	0.33	449.0								AAN04415_HzNV-1											1.0	AAN04415_HzNV-1:AAN04415_HzNV-1	0.0	no	0.0	0.0	AAN04415_HzNV-1					
Cluster1670		PoFV_scaffold_1254_orf013	PoFV	PoFV_scaffold_1254_orf013	19282	19476	-									True			scaffold_1254		Cluster1670						1.438e-35	124.0				0.0	1.0		2.0	1.0	0.5	65.0	PoFV_scaffold_1254_orf013	scaffold_1254:19285-19476(-):Platygaster_orseoliae	91.0	64.0	6.0	0.0	1.0	64.0	1.0	64.0	65.0	1.0	0.985	64.0								PoFV											2.0	PoFV_scaffold_1254_orf013:PoFV_scaffold_1254_orf013	0.0	no	0.0	0.0	PoFV_scaffold_1254_orf013					20072.0
Cluster1670		scaffold_1254:19285-19476(-):Platygaster_orseoliae	PoEFV	scaffold_1254:19285-19476(-):Platygaster_orseoliae	19285	19476										True			scaffold_1254		Cluster1670					no	1.438e-35	124.0				0.0	1.0		2.0	1.0	0.5	64.0	scaffold_1254:19285-19476(-):Platygaster_orseoliae	PoFV_scaffold_1254_orf013	91.0	64.0	6.0	0.0	1.0	64.0	1.0	64.0	64.0	65.0	0.985	1.0	3181.0	19285-19476	481.0	191.0	1.0	G480	191.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_1254									65.0	2.0	Platygaster_orseoliae:scaffold_1254	0.0	no	0.0	0.0	scaffold_1254_19285-19476_-__Platygaster_orseoliae					
Cluster1670		scaffold_21913:6851-6991(-):Platygaster_orseoliae	PoEFV	scaffold_21913:6851-6991(-):Platygaster_orseoliae	6851	6991										True			scaffold_21913		Cluster1670					no	4.173e-11	53.0				0.0	1.0		2.0	1.0	0.5	47.0	scaffold_21913:6851-6991(-):Platygaster_orseoliae	scaffold_1254:19285-19476(-):Platygaster_orseoliae	56.6	46.0	19.0	0.0	2.0	46.0	1.0	46.0	47.0	64.0	0.703	0.979	3182.0	6851-6991	482.0	140.0	1.0	G481	140.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_21913									65.0	2.0	Platygaster_orseoliae:scaffold_21913	0.0	no	0.0	0.0	scaffold_21913_6851-6991_-__Platygaster_orseoliae					
